date,grsr,keyword,geo,time,gprop,category,period,weight,grsr_n,mx,categories,categories2,selected,pts1a,pts2,days1a,days2,grp,post1a,post2
2019-08-25,56,lowongan kurir+lowongan kerja kurir,ID,2019-01-01 2019-10-31,web,0,2019,0.8490167484201688,53.625524769101595,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,23,12,0,1,1
2019-09-01,59,lowongan kurir+lowongan kerja kurir,ID,2019-01-01 2019-10-31,web,0,2019,0.8490167484201688,56.498320738874895,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,24,13,0,1,1
2019-09-08,57,lowongan kurir+lowongan kerja kurir,ID,2019-01-01 2019-10-31,web,0,2019,0.8490167484201688,54.58312342569269,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,25,14,0,1,1
2019-09-15,61,lowongan kurir+lowongan kerja kurir,ID,2019-01-01 2019-10-31,web,0,2019,0.8490167484201688,58.41351805205709,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,26,15,0,1,1
2019-09-22,45,lowongan kurir+lowongan kerja kurir,ID,2019-01-01 2019-10-31,web,0,2019,0.8490167484201688,43.0919395465995,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,27,16,0,1,1
2019-09-29,59,lowongan kurir+lowongan kerja kurir,ID,2019-01-01 2019-10-31,web,0,2019,0.8490167484201688,56.498320738874895,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,28,17,0,1,1
2019-10-06,62,lowongan kurir+lowongan kerja kurir,ID,2019-01-01 2019-10-31,web,0,2019,0.8490167484201688,59.371116708648195,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,29,18,0,1,1
2019-10-13,54,lowongan kurir+lowongan kerja kurir,ID,2019-01-01 2019-10-31,web,0,2019,0.8490167484201688,51.71032745591939,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,30,19,0,1,1
2019-10-20,73,lowongan kurir+lowongan kerja kurir,ID,2019-01-01 2019-10-31,web,0,2019,0.8490167484201688,69.9047019311503,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,31,20,0,1,1
2019-10-27,100,lowongan kurir+lowongan kerja kurir,ID,2019-01-01 2019-10-31,web,0,2019,0.8490167484201688,95.75986565911,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,32,21,0,1,1
2019-01-06,82,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,45.80898123324398,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,-10,-21,0,0,0
2019-01-13,64,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,35.753351206434324,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,-9,-20,0,0,0
2019-01-20,74,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,41.3398123324397,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,-8,-19,0,0,0
2019-01-27,75,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,41.89845844504023,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,-7,-18,0,0,0
2019-02-03,77,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,43.015750670241296,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,-6,-17,0,0,0
2019-02-10,66,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,36.8706434316354,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,-5,-16,0,0,0
2019-02-17,70,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,39.105227882037546,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,-4,-15,0,0,0
2019-02-24,54,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,30.16689008042896,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,-3,-14,0,0,0
2019-03-03,66,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,36.8706434316354,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,-2,-13,0,0,0
2019-03-10,55,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,30.7255361930295,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,-1,-12,0,0,0
2019-03-17,66,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,36.8706434316354,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,0,-11,0,0,0
2019-03-24,58,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,32.40147453083111,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,1,-10,0,1,0
2019-03-31,53,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,29.60824396782843,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,2,-9,0,1,0
2019-04-07,67,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,37.429289544235935,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,3,-8,0,1,0
2019-04-14,55,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,30.7255361930295,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,4,-7,0,1,0
2019-04-21,57,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,31.842828418230575,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,5,-6,0,1,0
2019-04-28,59,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,32.960120643431644,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,6,-5,0,1,0
2019-05-05,63,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,35.19470509383379,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,7,-4,0,1,0
2019-05-12,50,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,27.932305630026818,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,8,-3,0,1,0
2019-05-19,47,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,26.256367292225207,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,9,-2,0,1,0
2019-05-26,40,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,22.345844504021457,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,10,-1,0,1,0
2019-06-02,28,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,15.642091152815018,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,11,0,0,1,0
2019-06-09,65,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,36.311997319034866,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,12,1,0,1,1
2019-06-16,78,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,43.57439678284184,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,13,2,0,1,1
2019-06-23,86,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,48.04356568364613,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,14,3,0,1,1
2019-06-30,86,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,48.04356568364613,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,15,4,0,1,1
2019-07-07,100,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,55.86461126005363,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,16,5,0,1,1
2019-07-14,80,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,44.691689008042914,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,17,6,0,1,1
2019-07-21,94,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,52.51273458445041,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,18,7,0,1,1
2019-07-28,81,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,45.25033512064345,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,19,8,0,1,1
2019-08-04,84,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,46.92627345844506,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,20,9,0,1,1
2019-08-11,74,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,41.3398123324397,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,21,10,0,1,1
2019-08-18,78,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,43.57439678284184,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,22,11,0,1,1
2019-08-25,71,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,39.66387399463808,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,23,12,0,1,1
2019-09-01,79,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,44.13304289544237,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,24,13,0,1,1
2019-09-08,72,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,40.222520107238616,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,25,14,0,1,1
2019-09-15,82,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,45.80898123324398,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,26,15,0,1,1
2019-09-22,72,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,40.222520107238616,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,27,16,0,1,1
2019-09-29,73,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,40.78116621983916,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,28,17,0,1,1
2019-10-06,77,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,43.015750670241296,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,29,18,0,1,1
2019-10-13,80,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,44.691689008042914,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,30,19,0,1,1
2019-10-20,71,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,39.66387399463808,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,31,20,0,1,1
2019-10-27,75,daftar gojek+daftar grab,ID,2019-01-01 2019-10-31,web,0,2019,0.7660152391703119,41.89845844504023,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,32,21,0,1,1
2019-01-06,100,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,85.50616361598806,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,-10,-21,0,0,0
2019-01-13,82,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,70.11505416511021,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,-9,-20,0,0,0
2019-01-20,63,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,53.86888307807247,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,-8,-19,0,0,0
2019-01-27,78,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,66.69480762047067,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,-7,-18,0,0,0
2019-02-03,75,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,64.12962271199105,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,-6,-17,0,0,0
2019-02-10,75,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,64.12962271199105,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,-5,-16,0,0,0
2019-02-17,56,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,47.88345162495331,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,-4,-15,0,0,0
2019-02-24,77,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,65.8397459843108,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,-3,-14,0,0,0
2019-03-03,62,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,53.01382144191259,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,-2,-13,0,0,0
2019-03-10,69,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,58.99925289503176,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,-1,-12,0,0,0
2019-03-17,64,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,54.72394471423235,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,0,-11,0,0,0
2019-03-24,52,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,44.46320508031379,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,1,-10,0,1,0
2019-03-31,51,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,43.6081434441539,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,2,-9,0,1,0
2019-04-07,54,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,46.17332835263355,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,3,-8,0,1,0
2019-04-14,59,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,50.448636533432946,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,4,-7,0,1,0
2019-04-21,45,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,38.47777362719462,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,5,-6,0,1,0
2019-04-28,67,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,57.289129622712,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,6,-5,0,1,0
2019-05-05,66,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,56.434067986552115,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,7,-4,0,1,0
2019-05-12,41,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,35.057527082555104,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,8,-3,0,1,0
2019-05-19,57,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,48.738513261113184,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,9,-2,0,1,0
2019-05-26,22,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,18.811355995517378,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,10,-1,0,1,0
2019-06-02,35,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,29.927157265595817,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,11,0,0,1,0
2019-06-09,37,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,31.63728053791558,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,12,1,0,1,1
2019-06-16,84,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,71.82517743742997,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,13,2,0,1,1
2019-06-23,51,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,43.6081434441539,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,14,3,0,1,1
2019-06-30,60,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,51.303698169592835,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,15,4,0,1,1
2019-07-07,77,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,65.8397459843108,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,16,5,0,1,1
2019-07-14,45,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,38.47777362719462,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,17,6,0,1,1
2019-07-21,78,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,66.69480762047067,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,18,7,0,1,1
2019-07-28,61,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,52.15875980575271,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,19,8,0,1,1
2019-08-04,99,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,84.65110197982817,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,20,9,0,1,1
2019-08-11,32,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,27.361972357116176,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,21,10,0,1,1
2019-08-18,79,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,67.54986925663057,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,22,11,0,1,1
2019-08-25,31,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,26.506910720956295,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,23,12,0,1,1
2019-09-01,68,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,58.14419125887187,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,24,13,0,1,1
2019-09-08,70,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,59.85431453119163,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,25,14,0,1,1
2019-09-15,62,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,53.01382144191259,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,26,15,0,1,1
2019-09-22,59,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,50.448636533432946,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,27,16,0,1,1
2019-09-29,86,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,73.53530070974972,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,28,17,0,1,1
2019-10-06,55,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,47.02838998879343,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,29,18,0,1,1
2019-10-13,64,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,54.72394471423235,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,30,19,0,1,1
2019-10-20,77,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,65.8397459843108,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,31,20,0,1,1
2019-10-27,52,modal jualan+cara jualan online,ID,2019-01-01 2019-10-31,web,0,2019,0.8626545819161276,44.46320508031379,100.88799981605388,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,17972,18049,32,21,0,1,1
2020-01-05,9,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,9.000000000000002,68.22919367383977,PHK,PHK,1,18336,18420,-10,-22,1,0,0
2020-01-12,11,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,10.999999999999998,68.22919367383977,PHK,PHK,1,18336,18420,-9,-21,1,0,0
2020-01-19,5,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,5,68.22919367383977,PHK,PHK,1,18336,18420,-8,-20,1,0,0
2020-01-26,7,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,6.999999999999999,68.22919367383977,PHK,PHK,1,18336,18420,-7,-19,1,0,0
2020-02-02,5,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,5,68.22919367383977,PHK,PHK,1,18336,18420,-6,-18,1,0,0
2020-02-09,10,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,10,68.22919367383977,PHK,PHK,1,18336,18420,-5,-17,1,0,0
2020-02-16,9,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,9.000000000000002,68.22919367383977,PHK,PHK,1,18336,18420,-4,-16,1,0,0
2020-02-23,15,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,15,68.22919367383977,PHK,PHK,1,18336,18420,-3,-15,1,0,0
2020-03-01,15,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,15,68.22919367383977,PHK,PHK,1,18336,18420,-2,-14,1,0,0
2020-03-08,13,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,13,68.22919367383977,PHK,PHK,1,18336,18420,-1,-13,1,0,0
2020-03-15,20,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,20,68.22919367383977,PHK,PHK,1,18336,18420,0,-12,1,0,0
2020-03-22,29,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,28.999999999999996,68.22919367383977,PHK,PHK,1,18336,18420,1,-11,1,1,0
2020-03-29,38,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,38,68.22919367383977,PHK,PHK,1,18336,18420,2,-10,1,1,0
2020-04-05,94,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,94,68.22919367383977,PHK,PHK,1,18336,18420,3,-9,1,1,0
2020-04-12,100,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,100,68.22919367383977,PHK,PHK,1,18336,18420,4,-8,1,1,0
2020-04-19,69,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,69,68.22919367383977,PHK,PHK,1,18336,18420,5,-7,1,1,0
2020-04-26,98,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,98,68.22919367383977,PHK,PHK,1,18336,18420,6,-6,1,1,0
2020-05-03,62,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,62,68.22919367383977,PHK,PHK,1,18336,18420,7,-5,1,1,0
2020-05-10,60,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,60,68.22919367383977,PHK,PHK,1,18336,18420,8,-4,1,1,0
2020-05-17,31,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,31,68.22919367383977,PHK,PHK,1,18336,18420,9,-3,1,1,0
2020-05-24,31,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,31,68.22919367383977,PHK,PHK,1,18336,18420,10,-2,1,1,0
2020-05-31,37,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,37,68.22919367383977,PHK,PHK,1,18336,18420,11,-1,1,1,0
2020-06-07,23,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,23,68.22919367383977,PHK,PHK,1,18336,18420,12,0,1,1,0
2020-06-14,37,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,37,68.22919367383977,PHK,PHK,1,18336,18420,13,1,1,1,1
2020-06-21,64,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,64,68.22919367383977,PHK,PHK,1,18336,18420,14,2,1,1,1
2020-06-28,39,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,38.99999999999999,68.22919367383977,PHK,PHK,1,18336,18420,15,3,1,1,1
2020-07-05,44,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,43.99999999999999,68.22919367383977,PHK,PHK,1,18336,18420,16,4,1,1,1
